episode,season,scene_id,location,speaker,normalized_speaker,line,conversation_turn
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,"Okay, I have checked their vitals.",37
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,"I know, they're hanging by a thread.",38
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,"No. Claire, I mean— even if you manage to save their lives, someone may still come to kill them. And the people who gave them aid?",39
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,Most likely.,40
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,Yes.,41
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,"Wow, Matt. I— I really have not missed you at all.",42
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,"But, look, Claire, nobody knows they're here. And I'm gonna offer you all the protection I can. Plus, you can still send them away.",43
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,You know I can't do that.,44
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,Thank you. It's why I came to you.,45
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,Are you hurt?,46
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,Yeah— a little.,47
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,"""A little""? Oh.",48
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,"That's— Bone bruise. A fractured rib, most likely. It's probably busted, knowing you. I'll say this about you, Matt Murdock. You are a lot of bad things. Boring is not one of them.",49
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,Here.,50
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,What is it?,51
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,Two aspirin. Catholic morphine. Take it.,52
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,I don't know.,53
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,DISPATCHER (OVER RADIO),Dispatcher,"All units, suspect Frank Castle. Believed to be armed and extremely dangerous.",54
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,BRETT (OVER RADIO),Brett,I should've known this day would get worse. I want this out across all five boroughs. And get some additional units to the courthouse and City Hall. Do it. Move!,55
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,Son of a bitch.,56
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,CLAIRE,Claire,What is it?,57
S02E10,2,S02E10_SCENE_2,METRO-GENERAL HOSPITAL - EMERGENCY ROOM,MATT,Matt,The Punisher. He just escaped.,58
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,WOMAN,Woman,Miss Page?,1
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Yeah.,2
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT GALLAGHER,Agent Gallagher,Agent Gallagher. Follow me. I'll get you through security as quickly as possible.,3
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Thank you.,4
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT GALLAGHER,Agent Gallagher,Excuse us. Excuse me. Pardon me.,5
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Sorry.,6
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT GALLAGHER,Agent Gallagher,Wait here.,7
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Hey.,8
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,Guess I'm not the only one that got Reyes's invitation.,9
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Security is nuts.,10
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,Frank Castle's on the loose. I wouldn't take any chances either.,11
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,"No, not even Frank could have orchestrated an escape that quickly. How's that even possible?",12
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,Guessing that's what the District Attorney wants to ask us.,13
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,This case just keeps serving up the shit burgers.,14
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT,Agent,"Mr. Nelson, this way.",15
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,See you on the other side.,16
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Yeah.,17
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MAN,Man,"Excuse me, sir. Do you need a hand?",18
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"No, thank you. Thank you so much.",19
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,"I, uh, see Reyes dragged you in, too.",20
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,Karen? Are you all right?,21
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,"Other than being hauled in as a suspect in the escape of a confessed murderer? Yeah, I'm great.",22
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"Yeah, this whole case has been a disaster. I'm sorry I pulled you guys into it.",23
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Don't be sorry.,24
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,How are you otherwise?,25
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,"Good. Yeah, I'm good.",26
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,Good.,27
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT GALLAGHER,Agent Gallagher,Miss Page?,28
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Come with me.,29
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT GALLAGHER,Agent Gallagher,Yeah.,30
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"Mr. Murdock, I'll be right back.",31
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,"According to my buddy, Reyes is most likely about to grill us like fish.",32
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,She has no cause.,33
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"On paper, we're still Frank Castle's attorneys.",34
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,"And I am so proud of that. Frank's out, but instead of going after him herself, Reyes is dragging us into the lion's den. What could we possibly know about his escape?",35
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"Precisely dick. But if Reyes can find a way to blame us for all this, she will.",36
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,"Karen, you spent the most time with him. He say anything? Anything at all that could help us right now?",37
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,Nothing about an escape.,38
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,I went over Castle's transfer work. He wasn't waltzing into some country club. They were burying him in their highest security control unit with all the other rock stars on cell block D.,39
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,"Uh, Matt— this way.",40
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"Hey, Foggy. You said cell block D?",41
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT,Agent,It'll be just another minute.,42
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,Thanks.,43
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,Does that mean something to you?,44
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"Yeah, I like to keep track of the people who might want to kill us.",45
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,The Punisher?,46
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"No, not Frank. Wilson Fisk.",47
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,KAREN,Karen,"Frank blows his trial, and ends up on Fisk's cell block? And a day later, he's on the street.",48
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,FOGGY,Foggy,"Uh, those are two very separate dots. You can't just connect them.",49
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,MATT,Matt,"Oh, come on, Foggy. I'm right. Fisk made this happen.",50
S02E10,2,S02E10_SCENE_3,DISTRICT ATTORNEY'S OFFICE - ENTRANCE,AGENT,Agent,She'll see you now.,51
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES (ON PHONE),Reyes,Ma'am? They're here now.,1
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,"Yes. As soon as possible. Please, as soon as possible.",2
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,Thank you for coming.,3
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,FOGGY,Foggy,Kinda hard to say no when the cops pick you up.,4
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,"Well, I'm sorry about that. Could you, uh— Please, have a seat. Please.",5
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MATT,Matt,The second chair.,6
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,FOGGY,Foggy,"I don't know what your play is, lady, but let's cut the shit. You brought us in expecting to sweat privileged information about our client out of us.",7
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,"Yes, if that helps. We have to get Frank Castle off the street before anyone else gets hurt.",8
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,KAREN,Karen,"You're asking for favors, after all the shit you've pulled?",9
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,I didn't pull anything on anyone. I prosecuted a man who k*lled dozens of people. I put a serial killer behind bars.,10
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,FOGGY,Foggy,And now he's out.,11
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,And I believe that someone helped him. And I believe that someone is Wilson Fisk.,12
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MATT,Matt,Why would Fisk help Frank?,13
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,I have no idea. But I intend to find out. And I'm hoping you can help me with that.,14
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,KAREN,Karen,How?,15
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,By testifying before a grand jury. About everything you know regarding Frank Castle and his connection to Wilson Fisk.,16
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MATT,Matt,We don't know anything about a connection.,17
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,Then testify to that.,18
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,FOGGY,Foggy,You want us to go on record saying we don't know something?,19
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,"I want you to go on record period. So that when I do connect the dots, and I will, you'll be on the right side of this.",20
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MATT,Matt,And if we refuse?,21
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,Then you'll be on the wrong side. And I'll make sure everyone knows it.,22
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,KAREN,Karen,Is that a threat?,23
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,"It's a fact. Frank Castle is a murderer. And Wilson Fisk is a criminal. And anyone who helps them, in any way, is complicit. So I'm giving you a chance to do the right thing here.",24
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MATT,Matt,We'll think about it.,25
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,REYES,Reyes,Don't think too long.,26
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,ELEKTRA,Elektra,New York is done. Hello to?,27
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MAN,Man,Jacques.,28
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,ELEKTRA,Elektra,Jacques Duchamps.,29
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MAN,Man,Louise Badeaux.,30
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,ELEKTRA,Elektra,Louise. Funny—,31
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,ELEKTRA,Elektra,I thought your name was Elektra.,32
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MAN,Man,How do you know my name?,33
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,ELEKTRA,Elektra,"I know who you are. I know what you've done, and who you have killed. The list is long. The pilot in Buenos Aires, the lawyer in Berlin— and that very messy episode in Morocco. I'm still trying to understand how one woman can fit six bodies in the trunk of a Maserati.",34
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MAN,Man,Are you gonna try to kill me?,35
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,ELEKTRA,Elektra,Something like that.,36
S02E10,2,S02E10_SCENE_4,DA REYES'S OFFICE,MAN,Man,"Well, you ought to know it's rude to keep a girl waiting.",37
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Just one body. Shit-ton of bullets, and a whole lot of blood.",1
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,All signs point to Frank Castle.,2
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,"No, no. Uh, it's not his style.",3
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Wait, wait, wait. No, really, I, I know him. He wouldn't—",4
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,"What do you mean, ""Not his style""?",5
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Come here— Look, you wanna report the news, or you wanna really get to the truth? The first step is you gotta put aside your personal feelings. I— I mean about everything. No matter how much it hurts.",6
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,"This is not personal. I'm just saying that this does not fit. All right, this is just— That's just out of control.",7
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Yeah, it's out of control because Frank's a killer, all right? That's chaos. Whatever good you saw, whatever you know, code of honor that you understood— it was never there.",8
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,You think I projected?,9
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Yeah. Happens to the best of us. Although, you know, why you'd wanna see good in the man who pulls the trigger is beyond me, but— Do you know anybody else who might be in danger?",10
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,"Um— Yes, uh, his nurse. Uh, he's a janitor now. And there's some others.",11
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Okay, okay. So— So, listen. You gotta— you gotta get those names, all right? We have to hand everything we have to the NYPD. We need to save as many people as we can.",12
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,Yeah. I've got all the files at my apartment. I could go right now.,13
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Uh, wait, wait, wait.",14
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Guys, can you come here?",15
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,"Uh, what's this?",16
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Oh, well, they're, um— they're going with you.",17
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,Are you serious?,18
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Mmm, yeah. Yeah, I had one last string to pull, so don't screw it up, okay?",19
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,"No, Frank's not gonna hurt me.",20
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,Frank's a psycho killer. You would never have pulled this patriarchal shit with Ben.,21
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,I can take care of myself.,22
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,You're right. And I'll never make that mistake again. Not about someone I care about.,23
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,Okay.,24
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,"Go, go, go.",25
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,Get the files. Meet me back at the office in an hour.,26
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,ELLISON,Ellison,Yeah. I'll be there.,27
S02E10,2,S02E10_SCENE_5,CRIME SCENE - STREET,KAREN,Karen,Don't forget you owe me a cup of coffee!,28
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,DANIEL,Daniel,Where am I?,1
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Hey. You're in Metro-General, and you're safe.",2
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,DANIEL,Daniel,"No, no, no, no, no, no, no. Lie very, very still. You've been very ill. Do you remember what happened? Can you feel this?",3
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,Good. Daniel.,4
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,DANIEL,Daniel,Your father's here.,5
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,Thank you.,6
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,STAN,Stan,Is he okay?,7
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Yeah. He's weak, and he'll need another transfusion, but he's coherent. Hopefully the others will respond the same way.",8
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,STAN,Stan,I don't know how to repay you.,9
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Trust me, billing will find you. I'll give you two a minute to catch up, but then the police will be wanting to question him sooner than later.",10
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,STAN,Stan,"Yes, of course.",11
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,STAN,Stan,I'm so sorry. This is all my fault. I promise it's going to be better now.,12
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Always the last place you look. But you knew I was coming, huh?",13
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,I heard you. Three stories down.,14
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"You do know that sounds creepy, right?",15
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"Yeah, I've been told.",16
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,I brought you coffee.,17
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"No, thanks.",18
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Right. Forgot, you like to suffer. Well, the joke's on you 'cause our vending machine coffee really sucks.",19
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,Thought you'd be with your friend.,20
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,Aren't you gonna ask me how he's doing?,21
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"He's fine. He's watching the game. Jets are up, seven-nothing. Ah, he just changed the channel. The hit was clean. In and out. They'll release him tomorrow. You know, the bullet wound will do wonders for his career in hip-hop.",22
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,You should pay him a visit.,23
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"I can't help him, Claire.",24
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,How do you know that?,25
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,'Cause he got shot.,26
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,Not by you.,27
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"No, but I dragged him into this mess.",28
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Maybe. Maybe— Or maybe you need to start thinking about climbing down off that cross of yours, and spending some time with us normal people for a change.",29
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,How are the other patients?,30
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,Alive— thanks to you. You brought them in just in time. And one's awake.,31
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,What do they remember?,32
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Nothing yet. He's in and out. But I got all their toxicology screens back from the lab, though, and they read like a cheap science-fiction novel.",33
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,What's the report?,34
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Eight separate unidentified organic substances in their bloodstreams, or what was left of their bloodstreams.",35
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,What do you mean?,36
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"They didn't just lose blood— they were drained. All of them. Each bled, carefully, systematically— probably for several months.",37
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"Yeah. Nobu took blood out, but you're saying he put toxins in?",38
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,One of our doctors thinks that maybe they were being used to incubate the substances in their systems.,39
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,Like human chemical farms—,40
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,Jesus.,41
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,That could be tapped as needed.,42
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,God!,43
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,I should have stopped this.,44
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"You know you kind of did, right?",45
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"Yeah, not soon enough.",46
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,I don't believe this.,47
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,CLAIRE,Claire,"Hey, uh, St. Matthew— enough with the hair shirt, already. You know, we've got doctors on it. Cops, labs— You're not the only person in Hell's Kitchen who gives a shit about what's going on here. You look like hell, you know that? And you're standing up here, freezing your ass off playing guard dog when what you really need is probably three days' sleep.",48
S02E10,2,S02E10_SCENE_6,METRO-GENERAL HOSPITAL - PATIENT ROOM,MATT,Matt,"Yeah, 'cause Nobu's gonna figure out where we are. And when he does, I wanna be here.",49
